transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
aa0c453a-3fdb-4793-b777-76337c5f7240,2025-01-29 18:33:44.485188,18,Wednesday,0,357.93,P2M,Grocery,Hunter Arellano,hunterarellano@ybl,State Bank of India,26-35,Karnataka,Day Inc,dayinc@upi,HDFC Bank,Android,WiFi,0
7629c27a-30ed-4179-9bd0-74f6be092f88,2025-07-09 04:15:08.985250,4,Wednesday,0,419.66,P2P,Peer,Jason Davis,jasondavis@oksbi,Kotak Mahindra Bank,60+,Uttar Pradesh,Stephanie Zimmerman,stephaniezimmerman@oksbi,State Bank of India,Android,4G,0
878d93d1-a78b-49a2-84f8-ae45d0c9150e,2025-12-18 11:24:29.178078,11,Thursday,0,1548.26,P2P,Peer,Alexander Lam,alexanderlam@ibl,State Bank of India,26-35,Maharashtra,Kerry Anderson,kerryanderson@okaxis,State Bank of India,Android,5G,0
d47b5b26-4c6f-4e88-98a4-a2b725ee9826,2025-02-06 18:31:12.510742,18,Thursday,0,1606.69,P2P,Peer,Curtis Quinn,curtisquinn@upi,HDFC Bank,18-25,West Bengal,Harry Cruz,harrycruz@upi,ICICI Bank,Android,5G,0
dc209a20-4727-437c-8d42-fb748318842c,2025-09-26 21:40:00.101698,21,Friday,0,52.72,P2P,Peer,Cindy Price,cindyprice@upi,HDFC Bank,26-35,Rajasthan,Jennifer Schaefer,jenniferschaefer@okaxis,State Bank of India,Web,WiFi,0
d5f29c39-573b-4eb2-9401-af19d250cc16,2025-12-29 16:46:26.795840,16,Monday,0,1519.88,P2M,Grocery,Nicholas Poole,nicholaspoole@okaxis,Axis Bank,26-35,Tamil Nadu,"Jones, Montgomery and Conner","jones,montgomeryandconner@okaxis",State Bank of India,Android,4G,0
443c0e6e-d632-4748-b191-a0f6fc7cb599,2025-09-21 22:10:42.608135,22,Sunday,1,1258.7,P2P,Peer,Carl Wilson,carlwilson@ybl,Kotak Mahindra Bank,60+,Uttar Pradesh,Zachary Sampson,zacharysampson@okaxis,ICICI Bank,Android,WiFi,0
c796559c-ea2d-49af-b51b-d5be16ce55e9,2025-08-05 12:01:21.488885,12,Tuesday,0,363.5,P2P,Peer,Susan Morales,susanmorales@ybl,State Bank of India,18-25,Bihar,Jennifer Holt,jenniferholt@okaxis,HDFC Bank,iOS,5G,0
66ac72d9-6e58-4127-a922-3ab6e9a4e19f,2025-10-14 20:12:44.261647,20,Tuesday,0,107.41,P2M,Bill Payment,Anthony Fletcher,anthonyfletcher@ibl,ICICI Bank,46-60,Maharashtra,Reyes Inc,reyesinc@ibl,ICICI Bank,Android,5G,0
be7db5bb-64e7-4770-b348-b9e206991030,2025-02-09 13:11:22.875616,13,Sunday,1,199.92,P2M,Grocery,Gerald Franco,geraldfranco@okaxis,Bank of Baroda,26-35,Karnataka,"Hogan, Bailey and Bowman","hogan,baileyandbowman@ibl",Kotak Mahindra Bank,Android,4G,0
caddaaa1-8e72-43d3-98df-90e47e2ffd50,2025-09-28 10:40:57.172489,10,Sunday,1,1039.26,P2P,Peer,April Berry,aprilberry@ibl,Axis Bank,26-35,Uttar Pradesh,Grant Carter,grantcarter@oksbi,HDFC Bank,Android,WiFi,0
3ba47950-bc14-459e-a48d-f9568852b4b5,2025-03-25 21:37:05.133315,21,Tuesday,0,1585.84,P2M,Bill Payment,Katrina Jones,katrinajones@ybl,State Bank of India,26-35,West Bengal,"Petersen, Farley and Mullins","petersen,farleyandmullins@ybl",ICICI Bank,Android,4G,0
ff262a30-34b7-4978-8ca4-e5cc772d678d,2025-03-02 18:22:55.225861,18,Sunday,1,219.35,P2P,Peer,Krystal Ballard,krystalballard@okaxis,Axis Bank,46-60,West Bengal,Thomas Pope,thomaspope@okaxis,Axis Bank,Android,WiFi,0
1a45aa70-a974-4108-afd4-23fd3ad7673a,2025-11-09 04:29:43.456444,4,Sunday,1,895.32,P2P,Peer,Mark Friedman,markfriedman@oksbi,HDFC Bank,26-35,Bihar,Teresa Calhoun,teresacalhoun@oksbi,State Bank of India,Android,WiFi,0
1a28873e-9ae8-4c09-a530-4e007598aa81,2025-12-07 07:42:56.702085,7,Sunday,1,312.45,P2P,Peer,Brandon Burton,brandonburton@ybl,Bank of Baroda,36-45,Uttar Pradesh,Patricia Harrington,patriciaharrington@ybl,State Bank of India,Android,WiFi,0
4f4e2c51-c7b6-47e6-b0bf-6f1bbc52bddb,2025-09-01 11:30:51.918416,11,Monday,0,611.96,P2M,Recharge,Mary Bridges,marybridges@upi,ICICI Bank,18-25,Maharashtra,Ray-Ray,ray-ray@oksbi,Punjab National Bank,Android,5G,0
cf129125-a33a-4570-97f3-2acfac9ce54d,2025-03-12 20:23:57.655711,20,Wednesday,0,47.55,P2P,Peer,Kristin Lynch,kristinlynch@okaxis,Kotak Mahindra Bank,36-45,Odisha,Kelly Lawson,kellylawson@okaxis,Axis Bank,Android,WiFi,0
2efad77e-fea9-43cd-b9c0-bd2ef8df3a37,2025-10-15 17:34:02.774317,17,Wednesday,0,331.26,P2P,Peer,Cindy York,cindyyork@upi,State Bank of India,36-45,Maharashtra,Ronald Calhoun Jr.,ronaldcalhounjr.@okaxis,State Bank of India,Android,5G,0
3e8d5418-ce34-469b-a799-b1a754d8ca47,2025-09-18 08:10:14.968119,8,Thursday,0,192.17,P2P,Peer,Kathleen Baker,kathleenbaker@upi,ICICI Bank,60+,Odisha,Wendy Woods,wendywoods@ibl,HDFC Bank,Android,4G,0
fe793953-13d2-4903-a0e8-7b47df1181eb,2025-04-03 08:39:06.051438,8,Thursday,0,136.01,P2P,Peer,John Le,johnle@ybl,Axis Bank,36-45,West Bengal,Jason Wallace,jasonwallace@oksbi,Axis Bank,Web,4G,0
d47fe9b6-837b-451c-9b2a-61f2d01e662f,2025-04-04 17:38:46.259193,17,Friday,0,367.06,P2M,Food Delivery,Victor Warren,victorwarren@ybl,Canara Bank,46-60,Maharashtra,Foster-Oneill,foster-oneill@okaxis,ICICI Bank,Android,WiFi,0
37b4440f-e6a1-43a1-a1bd-ecaefeed58dd,2025-01-22 17:39:23.644444,17,Wednesday,0,351.86,P2P,Peer,Brittany Taylor,brittanytaylor@ybl,HDFC Bank,26-35,Karnataka,Tracy Levy MD,tracylevymd@oksbi,Punjab National Bank,Android,5G,0
a12de08d-f2fd-4cfd-845d-773cd3849d05,2025-10-25 10:14:55.146919,10,Saturday,1,411.68,P2P,Peer,Dawn Browning,dawnbrowning@okaxis,Kotak Mahindra Bank,26-35,West Bengal,Angela Stewart,angelastewart@oksbi,Kotak Mahindra Bank,Android,WiFi,0
c6cc07f5-b7ff-4814-a49c-0fcbafb86080,2025-04-09 17:47:04.136508,17,Wednesday,0,609.1,P2P,Peer,Karen Johnson,karenjohnson@oksbi,Axis Bank,18-25,Rajasthan,Julia Erickson,juliaerickson@okaxis,State Bank of India,Android,4G,0
31443884-770d-43d2-9a2a-b3ade90dd267,2025-02-26 11:39:42.770657,11,Wednesday,0,16.27,P2P,Peer,Sandra Williams,sandrawilliams@ibl,State Bank of India,26-35,Karnataka,Joshua Jackson,joshuajackson@ybl,Axis Bank,Android,5G,0
2c1e04e6-41f5-4874-81d4-c23dad61f810,2025-04-30 07:24:20.167811,7,Wednesday,0,170.63,P2M,Grocery,Melinda Mendez,melindamendez@ybl,ICICI Bank,26-35,Tamil Nadu,Young Inc,younginc@ibl,HDFC Bank,iOS,4G,0
c21a0d34-fea3-4d07-8b4b-1f7a3a11838c,2025-11-16 01:58:17.157062,1,Sunday,1,23.24,P2P,Peer,Meagan Martin,meaganmartin@ibl,HDFC Bank,36-45,Maharashtra,Alexa Stevens,alexastevens@oksbi,HDFC Bank,Web,WiFi,0
7ce588cc-8017-4419-86be-55026c9cc3e1,2025-11-17 10:58:42.087874,10,Monday,0,426.19,P2P,Peer,Aaron Gonzalez,aarongonzalez@okaxis,Kotak Mahindra Bank,18-25,West Bengal,Michael Hale,michaelhale@oksbi,Axis Bank,Android,WiFi,0
61b10930-f9d8-44c8-843b-39709727f96e,2025-11-20 19:46:06.940317,19,Thursday,0,245.73,P2M,Entertainment,Courtney Duncan,courtneyduncan@oksbi,State Bank of India,46-60,Maharashtra,"Hill, Richardson and Floyd","hill,richardsonandfloyd@ibl",Canara Bank,Android,WiFi,0
e7f41f95-d223-4b0c-a7f8-58d0ed16cc4c,2025-09-27 20:46:58.733975,20,Saturday,1,133.42,P2P,Peer,Destiny Lara,destinylara@ybl,HDFC Bank,36-45,Uttar Pradesh,Zachary Park,zacharypark@upi,ICICI Bank,Android,WiFi,1
e9060834-b195-4f56-a4c0-2c1ec55b7448,2025-08-14 13:34:07.945457,13,Thursday,0,133.96,P2M,Grocery,Cynthia Barry,cynthiabarry@ibl,HDFC Bank,36-45,Uttar Pradesh,Shields-Baker,shields-baker@upi,ICICI Bank,Android,5G,0
78a3c3dc-4095-45c2-a67c-15f2bcd50609,2025-12-17 04:26:05.192719,4,Wednesday,0,579.41,P2M,Grocery,Cynthia Leon,cynthialeon@okaxis,Axis Bank,36-45,Tamil Nadu,Gross-Pearson,gross-pearson@ybl,State Bank of India,iOS,5G,0
560a667c-c897-489b-a6f5-2d50fe885ae7,2025-03-14 17:47:19.078383,17,Friday,0,241.59,P2M,Grocery,Michael Shaw,michaelshaw@upi,State Bank of India,60+,West Bengal,Adams and Sons,adamsandsons@ybl,Punjab National Bank,Android,4G,0
3e151c06-33b4-4466-b9e8-1c42bc9eed7a,2025-01-16 04:03:45.395084,4,Thursday,0,70.44,P2P,Peer,Elizabeth Galvan,elizabethgalvan@oksbi,State Bank of India,36-45,Gujarat,Dr. Heather Gibbs,dr.heathergibbs@okaxis,State Bank of India,Android,WiFi,0
1a7261cb-7dfa-4ea6-8202-bd3b6fac40f1,2025-02-16 11:06:18.897655,11,Sunday,1,61.74,P2P,Peer,Luis Guerrero,luisguerrero@ybl,Axis Bank,36-45,Delhi,Emily Hall,emilyhall@ibl,Axis Bank,Android,WiFi,0
9a781938-db8e-407f-b29d-563bb2176cda,2025-01-17 22:23:51.150076,22,Friday,0,53.25,P2P,Peer,Christopher Butler,christopherbutler@ybl,HDFC Bank,18-25,Karnataka,Jeffrey Turner,jeffreyturner@oksbi,State Bank of India,Android,5G,0
40af5067-f84b-4e4b-b859-29273924f3a4,2025-03-23 13:17:02.797119,13,Sunday,1,1643.92,P2P,Peer,John Clements,johnclements@upi,ICICI Bank,18-25,Maharashtra,Jenna Burns,jennaburns@upi,HDFC Bank,iOS,4G,0
8734223a-89fb-45b7-bcf3-6a6c2ce8f691,2025-02-14 01:28:36.560094,1,Friday,0,24.3,P2P,Peer,Eric Gonzalez,ericgonzalez@ybl,ICICI Bank,36-45,Odisha,Jared Moore,jaredmoore@okaxis,Bank of Baroda,Android,4G,0
810090e2-e0a3-4bed-bd86-c31639a931e5,2025-02-24 18:52:43.625856,18,Monday,0,1054.72,P2M,Bill Payment,Stephanie Branch,stephaniebranch@okaxis,Canara Bank,18-25,Bihar,Barrera Group,barreragroup@ybl,State Bank of India,Android,4G,0
58752d73-7ef0-4fff-9bab-ecfa789976bc,2025-08-02 17:22:37.129812,17,Saturday,1,199.19,P2M,Bill Payment,Erin Booker,erinbooker@ibl,ICICI Bank,18-25,Maharashtra,James-Garcia,james-garcia@ybl,Canara Bank,Android,4G,0
263e285d-544e-4296-853b-23cfad3c1140,2025-05-09 13:22:54.173776,13,Friday,0,184.95,P2P,Peer,Daniel Kane,danielkane@ybl,ICICI Bank,26-35,Bihar,Joan Thomas,joanthomas@upi,Bank of Baroda,iOS,WiFi,0
384a0d6e-1da5-4dad-84b9-36672e704ef7,2025-11-01 13:47:01.075343,13,Saturday,1,79.11,P2P,Peer,Sonya Klein,sonyaklein@okaxis,Yes Bank,18-25,Maharashtra,Leonard Mclean,leonardmclean@upi,HDFC Bank,Android,WiFi,0
73f22da9-21b9-4702-ba63-1310497bb400,2025-07-03 13:40:11.689835,13,Thursday,0,1707.74,P2P,Peer,Christopher Wallace,christopherwallace@okaxis,State Bank of India,46-60,Maharashtra,Brenda Perez,brendaperez@ibl,ICICI Bank,Android,4G,0
fa653436-1d33-48d4-962a-c8a2647c5f1c,2025-05-09 04:43:24.841128,4,Friday,0,664.52,P2M,Education,Briana Marsh,brianamarsh@okaxis,Bank of Baroda,36-45,Maharashtra,Thomas LLC,thomasllc@ybl,ICICI Bank,Android,WiFi,0
e638695b-104d-4197-af43-005bea2e3152,2025-04-18 06:59:40.407092,6,Friday,0,837.17,P2M,Food Delivery,Nicole Nelson,nicolenelson@ibl,Kotak Mahindra Bank,26-35,Tamil Nadu,Summers PLC,summersplc@upi,Bank of Baroda,iOS,4G,0
30bc3865-7580-4bf0-a272-1f5e2b0b435c,2025-03-30 21:14:37.480383,21,Sunday,1,152.2,P2P,Peer,Gary Ford,garyford@ybl,HDFC Bank,60+,Uttar Pradesh,Jeanette Jackson,jeanettejackson@oksbi,Canara Bank,Android,4G,0
7f4f3a72-ff47-418f-be85-9038203da2b2,2025-12-23 13:58:41.917997,13,Tuesday,0,1725.73,P2P,Peer,Melanie Davis,melaniedavis@ibl,Yes Bank,18-25,Bihar,Benjamin Watson,benjaminwatson@oksbi,State Bank of India,Android,WiFi,0
0b39e854-9367-41b9-98b0-68ba32d9ec5a,2025-10-31 10:46:33.399008,10,Friday,0,1008.95,P2P,Peer,Jonathan Ortiz,jonathanortiz@ibl,State Bank of India,18-25,Maharashtra,Michael Blair,michaelblair@ybl,HDFC Bank,Android,5G,0
dfa7b137-c383-41c1-87c1-bcaff17d6389,2025-02-01 20:19:25.909450,20,Saturday,1,166.93,P2P,Peer,Christopher Rhodes MD,christopherrhodesmd@oksbi,HDFC Bank,36-45,Karnataka,Shelby Brown,shelbybrown@oksbi,State Bank of India,Android,WiFi,0
94249b55-e169-4333-8525-a3953ff5d943,2025-03-28 17:08:15.716275,17,Friday,0,724.51,P2M,Grocery,Justin Park,justinpark@ibl,HDFC Bank,18-25,Tamil Nadu,"Gonzalez, Miller and Jennings","gonzalez,millerandjennings@ybl",Punjab National Bank,iOS,5G,0
a800160a-b8e2-496b-bca0-41139d13f4c2,2025-03-19 10:31:06.409676,10,Wednesday,0,414.41,P2P,Peer,Eric Cooper,ericcooper@okaxis,ICICI Bank,18-25,Bihar,Colin Atkinson,colinatkinson@okaxis,State Bank of India,Android,WiFi,0
5b2eba08-8644-47ea-8873-7f9f4f7708fb,2025-12-08 11:06:43.836537,11,Monday,0,1881.82,P2P,Peer,Michael Larson,michaellarson@upi,Kotak Mahindra Bank,36-45,Rajasthan,Brent Le,brentle@ybl,Axis Bank,Android,5G,0
4c5b7956-1899-4e65-a1eb-5b253028ecb4,2025-04-08 21:41:18.509875,21,Tuesday,0,45.05,P2P,Peer,Erika Daniels,erikadaniels@upi,Kotak Mahindra Bank,18-25,Maharashtra,Sean Torres,seantorres@upi,ICICI Bank,iOS,4G,0
596fb65e-8a8e-4c6d-ab68-bcc607fa364c,2025-03-14 14:24:27.531670,14,Friday,0,460.16,P2M,Grocery,Ms. Brandy Sanchez,ms.brandysanchez@ybl,Canara Bank,36-45,Uttar Pradesh,"Osborne, White and Taylor","osborne,whiteandtaylor@ybl",Axis Bank,Android,WiFi,0
1b5087d7-d341-4ed0-8a92-4c1d9081e401,2025-10-29 03:41:30.332386,3,Wednesday,0,371.9,P2P,Peer,Juan Kelley,juankelley@oksbi,State Bank of India,36-45,Uttar Pradesh,William Medina,williammedina@ybl,State Bank of India,Android,4G,0
6b012b25-a22e-42a4-9cb7-062f083e954c,2025-06-20 13:43:06.131159,13,Friday,0,2012.23,P2M,Entertainment,Edward Barrett,edwardbarrett@ibl,HDFC Bank,60+,Maharashtra,"Sherman, Rodriguez and Hernandez","sherman,rodriguezandhernandez@ibl",State Bank of India,Android,WiFi,0
80b75d75-024c-448d-a0b4-e4a92ec1d221,2025-03-02 16:03:39.382396,16,Sunday,1,391.63,P2M,Others,Ryan Williams,ryanwilliams@ybl,ICICI Bank,26-35,Rajasthan,"Mendoza, Bradford and Jones","mendoza,bradfordandjones@ibl",Canara Bank,Android,4G,0
52b23f1b-dfa7-4713-99ec-a2599a789f1c,2025-12-08 18:57:38.870987,18,Monday,0,800.74,P2P,Peer,James Kelly,jameskelly@ibl,HDFC Bank,36-45,Karnataka,Debbie Palmer,debbiepalmer@okaxis,Punjab National Bank,Android,4G,0
59eb52b7-6311-4833-9ced-0bb7668cb86b,2025-01-23 18:32:41.133012,18,Thursday,0,2012.06,P2M,Travel,Marcia Wilcox,marciawilcox@ybl,HDFC Bank,26-35,Gujarat,Simmons-Rios,simmons-rios@oksbi,HDFC Bank,Android,5G,0
7f79cb84-324d-4294-a71c-637916fb2ef6,2025-01-07 17:10:09.348716,17,Tuesday,0,917.56,P2P,Peer,Sara Thomas,sarathomas@ibl,ICICI Bank,26-35,Rajasthan,Desiree Brown,desireebrown@okaxis,ICICI Bank,Android,WiFi,0
be0db942-147b-4d17-9386-c4c58b85f8bb,2025-04-28 11:05:40.609473,11,Monday,0,96.8,P2P,Peer,Mrs. Melissa Newman DDS,mrs.melissanewmandds@ybl,State Bank of India,18-25,Maharashtra,Elizabeth Newman,elizabethnewman@upi,ICICI Bank,Android,4G,0
ef4c4d9d-df3f-45e8-b6b1-bd4bbb15201f,2025-07-01 17:35:00.738324,17,Tuesday,0,263.23,P2M,Grocery,Laurie Mcintyre,lauriemcintyre@okaxis,ICICI Bank,18-25,Maharashtra,"Garcia, Hicks and Jenkins","garcia,hicksandjenkins@upi",State Bank of India,Android,WiFi,0
002aa8ec-e0dc-41f1-93bb-c58ac61bbb78,2025-09-27 19:14:08.235169,19,Saturday,1,1014.23,P2M,Others,Christine Thomas,christinethomas@upi,State Bank of India,60+,Uttar Pradesh,"Livingston, Turner and Scott","livingston,turnerandscott@ibl",State Bank of India,iOS,5G,0
c844e441-4419-4d68-934c-534c4171f146,2025-10-14 12:32:11.160257,12,Tuesday,0,26.66,P2P,Peer,Dr. Christine Bernard,dr.christinebernard@okaxis,ICICI Bank,18-25,Gujarat,John Smith,johnsmith@ibl,State Bank of India,iOS,WiFi,0
d3fb265e-1a78-41cd-b395-0b0a9f0131c0,2025-03-30 19:33:54.926259,19,Sunday,1,842.16,P2P,Peer,Jodi Maldonado,jodimaldonado@okaxis,Axis Bank,36-45,West Bengal,Leslie Owen,leslieowen@ibl,ICICI Bank,iOS,4G,0
378d42ca-5b58-4987-b2ce-6bc277077d91,2025-04-13 06:46:47.755443,6,Sunday,1,10.27,P2P,Peer,Michael Edwards,michaeledwards@okaxis,State Bank of India,18-25,Maharashtra,David Perez,davidperez@ybl,Canara Bank,Android,5G,0
31f823dc-5ca8-4466-a039-8319e8f641d2,2025-09-02 02:26:49.945638,2,Tuesday,0,816.15,P2M,Grocery,Casey Farmer,caseyfarmer@oksbi,Axis Bank,46-60,Uttar Pradesh,Thomas Ltd,thomasltd@okaxis,Axis Bank,Android,4G,0
b6cd7a62-fd81-423c-ad84-04cb677088cd,2025-12-08 13:46:25.755198,13,Monday,0,203.99,P2P,Peer,Jeffrey Solomon,jeffreysolomon@ibl,State Bank of India,26-35,Karnataka,Robert Smith,robertsmith@ybl,Axis Bank,Android,4G,0
7cd85562-fc78-450d-b491-457fa1f026b1,2025-09-13 18:30:08.123961,18,Saturday,1,219.06,P2P,Peer,Dr. Jessica Acosta,dr.jessicaacosta@okaxis,State Bank of India,46-60,Tamil Nadu,Elizabeth Nelson,elizabethnelson@upi,ICICI Bank,Android,4G,0
98ce7e1a-a2d6-4361-82eb-3bb29e0f18bc,2025-10-29 18:37:20.994269,18,Wednesday,0,293.06,P2P,Peer,Charles Smith,charlessmith@upi,HDFC Bank,36-45,Maharashtra,Victor Wilson,victorwilson@ibl,ICICI Bank,Android,WiFi,0
dff3a117-c1a7-49c2-8b25-4bb1bb53ec06,2025-02-25 01:24:09.773412,1,Tuesday,0,605.39,P2M,Food Delivery,Alison Beltran,alisonbeltran@upi,Yes Bank,36-45,Gujarat,Morris and Sons,morrisandsons@ibl,Yes Bank,iOS,WiFi,0
3e1ac9a1-d567-4df1-857b-0dc6b0abb964,2025-04-22 17:32:03.484602,17,Tuesday,0,206.4,P2M,Grocery,Megan Jones,meganjones@upi,HDFC Bank,26-35,Bihar,"Cummings, Lopez and Reyes","cummings,lopezandreyes@upi",ICICI Bank,iOS,5G,0
c6fe7ff6-565c-44b6-8310-28fb73dfa914,2025-08-10 12:08:56.728644,12,Sunday,1,656.58,P2P,Peer,Angela Baker,angelabaker@ibl,ICICI Bank,46-60,Tamil Nadu,Travis Harrison,travisharrison@ibl,State Bank of India,Android,WiFi,0
bdf1f571-f741-478d-94ef-38f9d7b6395d,2025-11-21 19:54:20.710387,19,Friday,0,635.31,P2P,Peer,Brian Becker,brianbecker@ybl,ICICI Bank,60+,West Bengal,Mark Haynes,markhaynes@upi,State Bank of India,Android,4G,0
1b951e5f-775e-4875-886c-d33bed3c6c48,2025-11-12 17:27:57.003572,17,Wednesday,0,1793.02,P2P,Peer,Lisa Shelton,lisashelton@ibl,Axis Bank,26-35,Bihar,Christina Jacobson,christinajacobson@upi,State Bank of India,Android,4G,0
89bf46ac-9715-4170-a589-9a56da31ea7a,2025-01-25 21:56:01.624287,21,Saturday,1,121.21,P2M,Bill Payment,Mark Roman,markroman@ibl,ICICI Bank,26-35,West Bengal,Carr-Wright,carr-wright@ibl,HDFC Bank,Android,WiFi,0
7d788b9d-b5fc-41ee-b96c-b12652ea0bee,2025-03-11 20:38:02.529726,20,Tuesday,0,97.58,P2P,Peer,Spencer Contreras,spencercontreras@okaxis,State Bank of India,18-25,Maharashtra,Leslie Warren,lesliewarren@upi,Bank of Baroda,Android,4G,0
d0650d24-a4f2-4d7a-849a-61ea99da4f3d,2025-10-20 19:37:11.096293,19,Monday,0,180.08,P2P,Peer,Samantha Russell,samantharussell@ibl,State Bank of India,26-35,Gujarat,Dale Price,daleprice@okaxis,State Bank of India,Android,5G,0
34e02d28-59df-46cb-9bef-f30eb684b6eb,2025-08-28 20:17:16.727250,20,Thursday,0,339.36,P2M,Others,Hannah Hurley,hannahhurley@ibl,Punjab National Bank,18-25,Maharashtra,Rodriguez LLC,rodriguezllc@ibl,Bank of Baroda,iOS,4G,0
853cffe3-3007-43e4-90da-c247c39bd5dd,2025-02-03 13:49:12.923490,13,Monday,0,43.07,P2P,Peer,Stacy Mason,stacymason@okaxis,Canara Bank,26-35,Maharashtra,Jennifer Tran,jennifertran@ybl,Yes Bank,iOS,5G,0
2840fe14-6a44-4db3-804a-6a7a26946fd7,2025-08-18 18:15:29.030953,18,Monday,0,1749.74,P2P,Peer,Kerri Johnson,kerrijohnson@oksbi,HDFC Bank,18-25,Odisha,Loretta Wall,lorettawall@ybl,Punjab National Bank,Android,WiFi,0
2410e6ce-b84f-4329-9b1b-f3cc54a29e25,2025-12-22 05:41:43.472012,5,Monday,0,333.08,P2P,Peer,David Cole,davidcole@oksbi,ICICI Bank,18-25,Gujarat,Alison Mitchell,alisonmitchell@ibl,ICICI Bank,Web,5G,0
c110b354-e977-43ac-9f4e-bb134563b426,2025-10-28 17:44:00.062477,17,Tuesday,0,32.77,P2P,Peer,Jonathan Parker,jonathanparker@ybl,HDFC Bank,26-35,Uttar Pradesh,Elaine Hernandez,elainehernandez@oksbi,HDFC Bank,Android,WiFi,0
ed431dcb-ae73-48cb-ad24-61eb031b59ca,2025-02-14 11:15:33.233339,11,Friday,0,1331.82,P2M,Entertainment,Dana Estrada,danaestrada@ybl,State Bank of India,60+,Gujarat,Thomas Group,thomasgroup@ybl,Axis Bank,iOS,5G,0
6d32610f-9b84-4726-bcdf-c9277a16c635,2025-02-09 11:28:57.938808,11,Sunday,1,898.65,P2M,Food Delivery,Kimberly Frey,kimberlyfrey@oksbi,Axis Bank,18-25,Tamil Nadu,Miller LLC,millerllc@ibl,State Bank of India,Web,4G,0
826d3c0e-0e2f-479f-99c0-a3ee844edbe9,2025-10-15 13:38:39.065856,13,Wednesday,0,180.7,P2M,Grocery,Stephanie Morris,stephaniemorris@ibl,ICICI Bank,36-45,Odisha,Moon LLC,moonllc@okaxis,State Bank of India,Android,5G,0
39d9ddd8-589d-4765-85c2-25490538743b,2025-06-06 21:05:01.865442,21,Friday,0,383.1,P2P,Peer,Aaron Dean,aarondean@okaxis,State Bank of India,36-45,Karnataka,Nicholas Welch,nicholaswelch@upi,State Bank of India,Web,4G,0
38a665d0-2d35-4acf-a4e1-f1ddf3f66122,2025-01-21 19:08:55.674455,19,Tuesday,0,17.4,P2P,Peer,Suzanne Murphy,suzannemurphy@ybl,Punjab National Bank,26-35,West Bengal,Caitlin Donaldson,caitlindonaldson@okaxis,Axis Bank,Android,WiFi,0
964a3e1e-8b82-42c2-bdbb-ba763771da95,2025-11-07 08:52:28.496699,8,Friday,0,2182.48,P2P,Peer,Rebecca Thompson,rebeccathompson@upi,State Bank of India,60+,Delhi,Mary Reese,maryreese@oksbi,State Bank of India,Android,4G,0
25d19dbf-a41c-4006-9b62-776a0a713323,2025-10-09 18:26:01.689572,18,Thursday,0,1409.42,P2P,Peer,Erika Chavez,erikachavez@ibl,Axis Bank,26-35,Karnataka,Michelle Hill,michellehill@ibl,HDFC Bank,Android,5G,0
2e446f4d-ad9d-4192-b8cd-0d03b8f1d98d,2025-05-21 18:35:00.982853,18,Wednesday,0,811.49,P2P,Peer,Kelly Johnson,kellyjohnson@ibl,ICICI Bank,18-25,Maharashtra,Michelle Martinez,michellemartinez@ybl,HDFC Bank,iOS,WiFi,0
86368dc1-df94-4709-b423-d03983c493bd,2025-10-18 11:56:52.984829,11,Saturday,1,386.56,P2P,Peer,Nicholas Jackson,nicholasjackson@okaxis,Axis Bank,60+,Uttar Pradesh,Sherri Hernandez,sherrihernandez@oksbi,State Bank of India,Android,4G,0
8615eaa3-a474-4bdf-a2e2-6e42d4c86353,2025-07-26 19:41:04.082732,19,Saturday,1,1134.67,P2P,Peer,Jonathan Gaines,jonathangaines@okaxis,Kotak Mahindra Bank,26-35,Karnataka,Teresa Mccarthy,teresamccarthy@ybl,Punjab National Bank,iOS,4G,0
6282b8bd-8602-4e86-9a50-874813e1fd40,2025-07-12 11:03:41.136598,11,Saturday,1,261.91,P2P,Peer,Alicia Miller,aliciamiller@okaxis,ICICI Bank,26-35,Karnataka,Brandi Silva,brandisilva@okaxis,HDFC Bank,Android,WiFi,0
3bdc946f-f59d-4b99-a1f0-4a158e32c001,2025-06-14 11:46:50.859150,11,Saturday,1,1639.14,P2P,Peer,Kevin Mendoza,kevinmendoza@oksbi,State Bank of India,26-35,Maharashtra,Michael Butler,michaelbutler@upi,Yes Bank,Android,WiFi,0
98cea8d1-bc91-4d3d-9073-3a5c079b41f9,2025-10-17 22:39:18.015643,22,Friday,0,547.83,P2M,Others,Jody Morrison,jodymorrison@ibl,Bank of Baroda,60+,Gujarat,Martin-Aguilar,martin-aguilar@upi,State Bank of India,Android,4G,0
0ce91156-4bf9-4dd1-b9f4-b500cf401fdd,2025-11-30 19:09:57.950246,19,Sunday,1,179.37,P2M,Others,Judith Warren,judithwarren@ibl,State Bank of India,60+,Rajasthan,"Watson, Brewer and Compton","watson,brewerandcompton@ybl",HDFC Bank,Android,WiFi,0
7f8c581e-d122-4a76-abc4-58dbf216209b,2025-05-29 12:33:12.864177,12,Thursday,0,872.15,P2P,Peer,Jason Ramirez,jasonramirez@ybl,Axis Bank,18-25,Maharashtra,Patricia Harding,patriciaharding@ybl,Canara Bank,Android,5G,0
