transaction_id,timestamp,hour_of_day,day_of_week,is_weekend,amount,transfer_ratio,txn_type,merchant_category,sender_name,sender_upi_id,sender_bank,sender_age_group,sender_state,receiver_name,receiver_upi_id,receiver_bank,device_type,network_type,fraud_flag
4b9d9d83-aa63-472e-b338-8a1eac1918fd,2025-11-20 00:55:35.635218,0,Thursday,0,3572.72,0.045,P2P,Peer,Jonathan Weber,jonathanweber@ybl,Bank of Baroda,26-35,Tamil Nadu,Vanessa Casey,vanessacasey@ibl,State Bank of India,Android,4G,0
d1fbb0a8-8b53-4f6a-bffa-62c730c136ea,2025-11-16 21:38:26.318388,21,Sunday,1,4562.65,0.051,P2M,Bill Payment,Terry Padilla,terrypadilla@oksbi,Axis Bank,46-60,Tamil Nadu,Hale PLC,haleplc@ybl,Axis Bank,Android,5G,0
68059d08-476a-4470-9637-435eeb9f3596,2025-04-24 20:29:51.728917,20,Thursday,0,713.82,0.006,P2M,Others,Danielle Thomas,daniellethomas@okaxis,HDFC Bank,46-60,Odisha,James-Brown,james-brown@upi,Axis Bank,iOS,4G,0
61162e68-312d-4f27-9909-a5e4efb6979a,2025-09-11 13:16:21.741123,13,Thursday,0,3215.26,0.032,P2P,Peer,Laura Newman,lauranewman@oksbi,Axis Bank,26-35,Tamil Nadu,Amanda Brown,amandabrown@oksbi,Punjab National Bank,Android,4G,0
2d229e1f-0391-4d8c-8ad4-af05f2c041d9,2025-08-21 21:27:53.905946,21,Thursday,0,891.72,0.064,P2P,Peer,Jessica Carson,jessicacarson@ybl,HDFC Bank,18-25,Maharashtra,Christina Todd,christinatodd@upi,HDFC Bank,Android,WiFi,0
258844cc-1ba7-4bbd-9766-61877ca638ec,2025-02-06 17:08:45.403337,17,Thursday,0,1874.97,0.028,P2P,Peer,Melanie Rivera,melanierivera@okaxis,HDFC Bank,26-35,Uttar Pradesh,Jeremy Perez,jeremyperez@okaxis,Bank of Baroda,Android,WiFi,0
b167bb98-c282-4861-9035-a7dbd97fa245,2025-04-30 21:40:55.095119,21,Wednesday,0,531.44,0.005,P2P,Peer,Eric Lee,ericlee@ybl,State Bank of India,46-60,Maharashtra,Teresa Holmes,teresaholmes@ibl,ICICI Bank,Android,5G,0
bbac23a3-6405-40f7-91d4-9db667ee7f3a,2025-04-24 19:59:53.245574,19,Thursday,0,3742.89,0.186,P2M,Food Delivery,Brittany David,brittanydavid@upi,HDFC Bank,36-45,Gujarat,Cole PLC,coleplc@oksbi,Punjab National Bank,Android,4G,0
cce5c535-6058-4a8a-8a94-799f0832cb4f,2025-04-21 10:24:02.904744,10,Monday,0,1556.07,0.325,P2P,Peer,Robert Murphy,robertmurphy@okaxis,Kotak Mahindra Bank,18-25,Tamil Nadu,Dr. Maria Hall,dr.mariahall@upi,State Bank of India,Android,5G,0
3b5f0f13-5785-4449-ae6d-a33f29baca59,2025-08-31 18:12:05.090808,18,Sunday,1,440.63,0.006,P2P,Peer,William Hayes,williamhayes@ibl,State Bank of India,46-60,Karnataka,Christopher Torres,christophertorres@okaxis,ICICI Bank,Android,WiFi,0
42f5ec36-20c9-4782-a455-64c3469a3670,2025-09-12 12:53:44.337776,12,Friday,0,4382.92,0.186,P2M,Grocery,Mary Miller,marymiller@upi,State Bank of India,26-35,Uttar Pradesh,"Hutchinson, Hall and Rice","hutchinson,hallandrice@ibl",Bank of Baroda,Android,4G,0
97a6c438-65a9-4eec-9e62-a8eab13fbb58,2025-02-01 17:59:09.042052,17,Saturday,1,1875.94,0.025,P2P,Peer,Alexa Turner,alexaturner@oksbi,HDFC Bank,18-25,Bihar,Andrew Smith,andrewsmith@upi,Punjab National Bank,Android,5G,0
4b751a15-01d3-412f-a25a-c7efbfc2c37d,2025-04-09 17:05:55.749768,17,Wednesday,0,752.52,0.012,P2P,Peer,Sarah Thompson,sarahthompson@ybl,HDFC Bank,26-35,Karnataka,Mr. John Johnson,mr.johnjohnson@oksbi,ICICI Bank,iOS,4G,0
a4141bea-7d06-4e63-b550-4b0ae6710ca1,2025-02-14 21:32:27.981368,21,Friday,0,1439.17,0.067,P2P,Peer,Christopher Dunlap,christopherdunlap@ibl,Kotak Mahindra Bank,36-45,Maharashtra,Robert Vazquez,robertvazquez@ybl,Axis Bank,Android,5G,0
dbeea796-1ae8-4b12-b9dc-b66d785954ee,2025-03-14 11:05:01.913834,11,Friday,0,166.36,0.001,P2M,Food Delivery,Lori Jarvis,lorijarvis@okaxis,Axis Bank,26-35,West Bengal,Jones-Norman,jones-norman@ybl,Axis Bank,Android,WiFi,0
227a0137-a66c-4668-9582-04c140b50b8c,2025-11-12 11:27:17.202040,11,Wednesday,0,499.48,0.006,P2P,Peer,Shawn Vaughan,shawnvaughan@okaxis,Punjab National Bank,18-25,Karnataka,Judy Evans,judyevans@oksbi,State Bank of India,iOS,WiFi,0
75f41e28-4027-4d76-be54-a2e6525be214,2025-07-22 02:06:28.539524,2,Tuesday,0,2699.15,0.095,P2P,Peer,Michael Lloyd,michaellloyd@ybl,ICICI Bank,36-45,Delhi,Kristen Christensen,kristenchristensen@ybl,State Bank of India,Android,5G,0
6e338018-4efb-4070-9ad6-04c13c8487ab,2025-08-17 10:31:35.219253,10,Sunday,1,703.7,0.006,P2M,Bill Payment,John Wilson,johnwilson@ibl,State Bank of India,36-45,Tamil Nadu,Collins Ltd,collinsltd@ibl,Axis Bank,Android,4G,0
505c23ab-e1d3-49cd-9bc8-45d27424849e,2025-06-11 20:49:54.704588,20,Wednesday,0,369.06,0.098,P2P,Peer,Cheyenne White,cheyennewhite@okaxis,Punjab National Bank,18-25,Uttar Pradesh,Rachael Rowland,rachaelrowland@oksbi,State Bank of India,Android,WiFi,0
262473ac-be78-43f1-8357-d6808949aee2,2025-01-11 20:31:21.953952,20,Saturday,1,4829.39,0.188,P2M,Bill Payment,Ryan Chavez,ryanchavez@oksbi,Punjab National Bank,18-25,Tamil Nadu,Arnold-Richards,arnold-richards@okaxis,State Bank of India,iOS,WiFi,0
dea5fc7a-1e6c-4494-b5b7-012ec3cf7452,2025-10-17 17:51:08.692593,17,Friday,0,5134.53,0.099,P2P,Peer,Tracy Gray,tracygray@ybl,Yes Bank,26-35,Gujarat,Michelle Long,michellelong@okaxis,State Bank of India,Android,4G,0
7eb30b71-1ed4-4082-bacc-54281c46500d,2025-09-04 10:16:39.071109,10,Thursday,0,1345.17,0.016,P2M,Grocery,Patrick Collier,patrickcollier@oksbi,HDFC Bank,60+,Odisha,"Hunter, Davis and Fowler","hunter,davisandfowler@oksbi",Bank of Baroda,Android,5G,0
5bf19a1a-2ca2-4efd-9725-205cddb74086,2025-04-03 10:08:24.597475,10,Thursday,0,1001.54,0.006,P2P,Peer,Jessica Rivera,jessicarivera@upi,ICICI Bank,18-25,West Bengal,Nancy Munoz,nancymunoz@okaxis,HDFC Bank,Android,5G,0
b061746e-326c-4e71-857a-615665026be8,2025-07-21 12:16:15.377159,12,Monday,0,878.27,0.006,P2M,Entertainment,Steven Patterson,stevenpatterson@ibl,State Bank of India,26-35,West Bengal,Robinson and Sons,robinsonandsons@okaxis,Axis Bank,Android,5G,0
f2ec222f-765c-4e6e-b87a-0a575c0bbdb4,2025-04-18 17:05:59.083967,17,Friday,0,1366.42,0.013,P2P,Peer,Stephanie Figueroa,stephaniefigueroa@okaxis,Yes Bank,26-35,Maharashtra,Jamie Thompson,jamiethompson@oksbi,Punjab National Bank,Android,5G,0
d0518bf3-3be6-406f-b724-31eed1bb013e,2025-01-08 10:20:37.833257,10,Wednesday,0,530.78,0.011,P2M,Entertainment,Kathy Hill,kathyhill@okaxis,Axis Bank,26-35,West Bengal,Ball Group,ballgroup@ibl,HDFC Bank,Android,4G,0
50995f02-e4c2-4219-a1a6-e07179714f1b,2025-01-14 06:05:10.488717,6,Tuesday,0,1500.89,0.027,P2P,Peer,Pamela Whitehead,pamelawhitehead@ybl,Axis Bank,18-25,Uttar Pradesh,Charles Henderson,charleshenderson@ybl,Axis Bank,iOS,4G,0
cb9ab5cc-f9ad-4f37-8540-896acc88a0f0,2025-11-27 05:29:14.274253,5,Thursday,0,3775.94,0.122,P2P,Peer,Carol Green,carolgreen@okaxis,Axis Bank,60+,Rajasthan,Alexis Strickland,alexisstrickland@upi,HDFC Bank,Android,4G,0
02633fc4-82fc-4c03-84dd-9bc29679e2b2,2025-11-05 17:00:21.291876,17,Wednesday,0,385.07,0.004,P2M,Grocery,Tara Soto,tarasoto@upi,State Bank of India,46-60,Rajasthan,Espinoza Ltd,espinozaltd@oksbi,HDFC Bank,Android,4G,0
94bae909-9152-4299-9aca-1a13364791c6,2025-08-29 10:34:10.721217,10,Friday,0,6182.06,0.137,P2M,Entertainment,Courtney Williams,courtneywilliams@ibl,ICICI Bank,26-35,West Bengal,"Lambert, Ramirez and Lewis","lambert,ramirezandlewis@ybl",State Bank of India,Android,5G,0
063ca02c-bd1c-4226-b304-2b5525cc7fde,2025-11-30 02:26:58.773175,2,Sunday,1,5272.11,0.101,P2P,Peer,James York,jamesyork@ybl,State Bank of India,18-25,Karnataka,Andrew Ruiz,andrewruiz@ibl,Bank of Baroda,Android,4G,0
7187e3d3-8f60-467f-a16e-88a4c482499c,2025-08-15 12:58:05.799669,12,Friday,0,2931.94,0.227,P2P,Peer,Lauren Thomas,laurenthomas@ybl,State Bank of India,36-45,Rajasthan,Lisa Bentley,lisabentley@oksbi,ICICI Bank,Android,4G,0
beb68f4e-6378-43d1-a694-09a1685a2dcd,2025-10-10 03:01:05.033283,3,Friday,0,1132.74,0.126,P2P,Peer,Robert Larson,robertlarson@upi,Canara Bank,26-35,Uttar Pradesh,Sharon Nguyen,sharonnguyen@okaxis,HDFC Bank,Android,WiFi,0
c7b04902-4f83-47b1-b419-37828ed9410f,2025-03-06 01:16:38.030261,1,Thursday,0,322.53,0.002,P2M,Food Delivery,Caroline Wolf,carolinewolf@okaxis,ICICI Bank,36-45,Tamil Nadu,"Murphy, Henry and Freeman","murphy,henryandfreeman@upi",ICICI Bank,Android,4G,0
0aa4731e-b6e9-4f8a-9ca9-e65804bc63ad,2025-12-24 17:45:19.037035,17,Wednesday,0,983.06,0.007,P2P,Peer,Rebecca Carter,rebeccacarter@upi,Axis Bank,26-35,Tamil Nadu,Leslie Chandler,lesliechandler@ibl,State Bank of India,Android,4G,0
a64c80ba-949c-480e-bfe5-35f48f4e52fc,2025-09-26 02:31:42.906679,2,Friday,0,7524.31,0.317,P2M,Entertainment,Stephanie Hill,stephaniehill@okaxis,State Bank of India,26-35,Delhi,"Williams, Zamora and Smith","williams,zamoraandsmith@okaxis",State Bank of India,Android,5G,0
c1c9dcee-925b-4fb7-9976-eed016d3dabe,2025-06-08 08:45:26.861414,8,Sunday,1,1168.51,0.014,P2M,Recharge,Laura Chambers,laurachambers@ybl,ICICI Bank,26-35,Uttar Pradesh,Robbins-Logan,robbins-logan@oksbi,State Bank of India,Android,5G,0
36b189ee-9968-4a7f-a403-2dc282ec6327,2025-04-24 20:46:25.463509,20,Thursday,0,2636.89,0.317,P2M,Others,Beth Jennings,bethjennings@ibl,Axis Bank,26-35,Maharashtra,Ward PLC,wardplc@okaxis,State Bank of India,Android,5G,0
c9368f40-6fac-4602-804b-3d49b0458be4,2025-02-16 19:20:36.241188,19,Sunday,1,895.56,0.013,P2P,Peer,John Shaffer,johnshaffer@oksbi,State Bank of India,18-25,Delhi,Eric Rodriguez,ericrodriguez@ybl,Axis Bank,Android,4G,0
85a91a1e-5909-461e-adfd-2c1888b36df3,2025-09-20 01:05:27.890156,1,Saturday,1,6650.61,0.162,P2P,Peer,Tiffany Jacobs,tiffanyjacobs@oksbi,HDFC Bank,46-60,Bihar,Douglas Washington,douglaswashington@oksbi,State Bank of India,Android,5G,0
6958e390-5fe4-416d-8fe2-4e4b10a503cd,2025-06-16 13:01:42.395216,13,Monday,0,1578.3,0.508,P2P,Peer,Kent Prince,kentprince@okaxis,ICICI Bank,60+,Gujarat,Sandra Harper,sandraharper@ybl,State Bank of India,Android,4G,0
2247d828-0b09-4d7c-85b5-2b53318d7445,2025-04-02 23:43:15.459768,23,Wednesday,0,1459.41,0.014,P2P,Peer,Jennifer Steele,jennifersteele@oksbi,HDFC Bank,26-35,Rajasthan,Bianca Ward,biancaward@ybl,ICICI Bank,Android,4G,0
182de96b-068e-4007-acba-e1ee1e388391,2025-12-14 12:31:14.077064,12,Sunday,1,2801.81,0.183,P2M,Entertainment,Judy Bautista,judybautista@ibl,State Bank of India,26-35,West Bengal,"Patterson, Anderson and Ponce","patterson,andersonandponce@okaxis",ICICI Bank,iOS,5G,0
cf717fb2-1dff-4b6d-8660-7825229d2064,2025-08-19 19:29:21.639343,19,Tuesday,0,589.08,0.013,P2P,Peer,John Clark,johnclark@upi,HDFC Bank,36-45,Odisha,Ryan Anderson,ryananderson@upi,State Bank of India,Android,5G,0
5c622ab8-6312-4d0a-8a77-2dd38e35f501,2025-08-09 17:03:35.065807,17,Saturday,1,1299.53,0.009,P2M,Bill Payment,Marcia Solis,marciasolis@oksbi,Axis Bank,26-35,Tamil Nadu,Sharp Ltd,sharpltd@ibl,ICICI Bank,Android,4G,0
bdc39bd2-c38c-4338-b7bb-9c3b74cabce5,2025-03-03 10:30:11.793561,10,Monday,0,4612.29,0.073,P2P,Peer,Michael Murphy,michaelmurphy@ybl,State Bank of India,60+,Delhi,Rachel Holder,rachelholder@ybl,HDFC Bank,Android,4G,0
08f94f26-0d0a-4d8e-b93a-7eecb60f9b0a,2025-08-27 08:07:41.585245,8,Wednesday,0,266.61,0.007,P2P,Peer,Christopher Lopez,christopherlopez@ibl,Kotak Mahindra Bank,36-45,Maharashtra,Brianna Diaz,briannadiaz@ybl,Canara Bank,iOS,WiFi,0
6c0d1609-ec9d-464e-be90-6838002b97bf,2025-12-29 17:28:46.292818,17,Monday,0,9024.46,0.071,P2P,Peer,Paul Johnson,pauljohnson@okaxis,ICICI Bank,18-25,Maharashtra,Andrew Callahan,andrewcallahan@upi,Axis Bank,Android,WiFi,0
98c9d603-8157-4d43-a53e-19957f24ebe8,2025-01-19 11:23:22.036474,11,Sunday,1,981.21,0.007,P2P,Peer,George Bell,georgebell@okaxis,ICICI Bank,60+,Tamil Nadu,Courtney Ward,courtneyward@ibl,ICICI Bank,Android,WiFi,0
6d72c025-e902-4b85-aabc-de0da6284cca,2025-04-10 12:11:47.442515,12,Thursday,0,458.35,0.008,P2M,Bill Payment,Sierra Mccarty,sierramccarty@upi,State Bank of India,46-60,Maharashtra,Miles and Sons,milesandsons@ibl,Yes Bank,iOS,WiFi,0
1afb723b-f87b-48c6-b129-7a57a8126712,2025-06-29 11:47:26.182210,11,Sunday,1,484.4,0.015,P2M,Food Delivery,Tanya Williams,tanyawilliams@okaxis,State Bank of India,26-35,West Bengal,Meyer Ltd,meyerltd@ybl,Axis Bank,Android,WiFi,0
f747638e-fa18-44c4-9d02-0f7b782a7a52,2025-08-19 03:09:20.054852,3,Tuesday,0,1667.64,0.015,P2P,Peer,David Hubbard,davidhubbard@ibl,HDFC Bank,46-60,Bihar,Tiffany Thompson,tiffanythompson@okaxis,Bank of Baroda,iOS,5G,0
e1df8657-afdf-4ee5-b6b9-e3d57d01b1c9,2025-07-06 06:55:36.998172,6,Sunday,1,1030.9,0.067,P2P,Peer,Jessica Turner,jessicaturner@upi,Yes Bank,26-35,Karnataka,Diamond Mejia,diamondmejia@ibl,HDFC Bank,Android,4G,0
27dca99b-762d-4d8b-9f6b-8856f701ccc7,2025-02-11 12:39:38.142825,12,Tuesday,0,1632.16,0.028,P2P,Peer,Richard Miller,richardmiller@okaxis,Axis Bank,26-35,Karnataka,Jessica Dominguez,jessicadominguez@ibl,ICICI Bank,iOS,5G,0
316e870e-afea-4bba-861f-bbf7e32ebfe6,2025-04-06 01:53:33.078713,1,Sunday,1,1893.56,0.039,P2P,Peer,William Boyd,williamboyd@oksbi,HDFC Bank,26-35,Uttar Pradesh,Shawn Gomez,shawngomez@ibl,Axis Bank,Android,WiFi,0
975eaf10-e67f-47da-ad0a-f100b6dcbb58,2025-01-10 12:09:56.442900,12,Friday,0,3663.45,0.069,P2P,Peer,Jessica Snyder,jessicasnyder@okaxis,ICICI Bank,46-60,Rajasthan,Jennifer Steele,jennifersteele@oksbi,State Bank of India,Android,WiFi,0
84094cb1-c414-4d8f-bbb7-0a8e8bafaf6c,2025-10-27 13:44:31.185126,13,Monday,0,1159.64,0.04,P2P,Peer,Mackenzie Miller,mackenziemiller@ybl,State Bank of India,26-35,West Bengal,Alexander Mcclain,alexandermcclain@ybl,Punjab National Bank,Android,4G,0
4b038b85-fc15-45e4-83e6-280ad6ef3100,2025-11-09 18:40:13.830182,18,Sunday,1,905.9,0.085,P2P,Peer,Tonya Johnson,tonyajohnson@oksbi,ICICI Bank,26-35,Uttar Pradesh,Edward Coffey,edwardcoffey@oksbi,Kotak Mahindra Bank,Android,WiFi,0
8b3cca86-2b57-439d-bb49-0b2d6faf5f8e,2025-07-23 15:40:07.634624,15,Wednesday,0,546.3,1.0,P2M,Recharge,Elaine Russell,elainerussell@oksbi,State Bank of India,36-45,West Bengal,Williams-Johnson,williams-johnson@upi,ICICI Bank,Android,4G,1
614a9023-b0ed-41da-9915-09017ea609d9,2025-02-03 10:12:25.989538,10,Monday,0,3535.08,0.066,P2P,Peer,Shannon Anderson,shannonanderson@ibl,ICICI Bank,18-25,Odisha,Sarah Smith,sarahsmith@ibl,ICICI Bank,Android,4G,0
99404c27-4722-42cd-84fc-55c1d56867fb,2025-05-17 12:28:56.219545,12,Saturday,1,280.61,0.027,P2P,Peer,Michelle Payne,michellepayne@ibl,Axis Bank,26-35,Maharashtra,Mitchell Diaz,mitchelldiaz@oksbi,HDFC Bank,Android,5G,0
cf8ebc03-a912-4bd9-9f4a-d461c01af8f9,2025-06-23 20:00:03.558495,20,Monday,0,1828.25,0.025,P2M,Others,Alexa Turner,alexaturner@oksbi,HDFC Bank,18-25,Bihar,Hoffman-Wilcox,hoffman-wilcox@oksbi,Kotak Mahindra Bank,Android,4G,0
5769d12d-a626-4da1-b575-c07246222884,2025-12-07 20:59:11.349978,20,Sunday,1,1561.64,0.009,P2P,Peer,Mr. John Johnson,mr.johnjohnson@oksbi,Axis Bank,26-35,Rajasthan,Anthony Edwards,anthonyedwards@ibl,Canara Bank,Android,5G,0
0e4604c2-c762-4297-acd1-041f85672ddc,2025-04-11 12:26:03.781095,12,Friday,0,1904.1,0.019,P2P,Peer,Bradley Allen,bradleyallen@okaxis,HDFC Bank,18-25,Maharashtra,Cynthia Lutz,cynthialutz@oksbi,HDFC Bank,Android,5G,0
34a53c17-80ee-44de-883c-6d8af0e5835d,2025-02-11 10:20:07.804283,10,Tuesday,0,2989.36,0.042,P2P,Peer,William Nichols,williamnichols@oksbi,Axis Bank,26-35,Delhi,Andrew Wilson,andrewwilson@oksbi,Bank of Baroda,Android,5G,0
d3f5db0f-bc12-4abf-ab66-961248bb153a,2025-05-17 20:45:09.469931,20,Saturday,1,715.8,0.007,P2P,Peer,Vicki Dickerson,vickidickerson@okaxis,Canara Bank,36-45,Maharashtra,James Rodriguez,jamesrodriguez@oksbi,HDFC Bank,Android,WiFi,0
13e6b538-4022-418f-aa0a-3978dc79e201,2025-04-18 01:04:03.957741,1,Friday,0,2149.47,0.107,P2M,Travel,Debra Suarez,debrasuarez@ibl,State Bank of India,36-45,Karnataka,Malone Ltd,maloneltd@upi,State Bank of India,Android,4G,0
03960325-9148-491f-9eb2-b06a48e32eab,2025-12-23 21:27:37.285008,21,Tuesday,0,682.84,0.015,P2P,Peer,Rebecca Nelson,rebeccanelson@upi,ICICI Bank,36-45,Maharashtra,Dominique Lee DDS,dominiqueleedds@upi,Yes Bank,Android,4G,0
b5270e4a-f618-4c38-a089-776c6c4294b5,2025-09-10 18:43:39.339589,18,Wednesday,0,113.78,0.001,P2P,Peer,Mary Andrews,maryandrews@upi,HDFC Bank,26-35,Karnataka,Susan Wallace,susanwallace@ybl,Axis Bank,Android,5G,0
b7fa1a96-6d24-4c3d-9dd8-b7ee7d50dbd0,2025-10-14 19:13:05.324122,19,Tuesday,0,5582.46,0.096,P2P,Peer,Robert Travis,roberttravis@ibl,HDFC Bank,36-45,Odisha,Joseph Jones,josephjones@okaxis,ICICI Bank,Android,5G,0
6ad6df86-e5a2-40c5-965e-5c5d05014496,2025-05-21 12:54:10.907261,12,Wednesday,0,956.38,0.013,P2P,Peer,Joseph Holmes,josephholmes@okaxis,Canara Bank,26-35,Rajasthan,Alexa Turner,alexaturner@oksbi,State Bank of India,Android,5G,0
6d9a7707-27a3-4fa1-a3da-6643913b57b5,2025-09-22 17:46:32.048685,17,Monday,0,534.02,0.003,P2P,Peer,Tony Duke,tonyduke@ybl,Kotak Mahindra Bank,26-35,Uttar Pradesh,Barbara Gonzales,barbaragonzales@oksbi,State Bank of India,Android,5G,0
67a5c837-a18e-4d6d-bfad-0d4d32eeeda6,2025-11-27 21:40:04.145127,21,Thursday,0,422.86,0.005,P2M,Grocery,Bradley Thomas,bradleythomas@ibl,Axis Bank,18-25,Maharashtra,"Hodges, Williams and Sanchez","hodges,williamsandsanchez@ybl",Yes Bank,iOS,5G,0
ccc908ed-28df-4ba0-a131-691c290ee644,2025-07-24 13:23:27.105967,13,Thursday,0,1192.0,0.011,P2P,Peer,Scott Perry,scottperry@ibl,HDFC Bank,36-45,Uttar Pradesh,Charles Velasquez,charlesvelasquez@oksbi,Punjab National Bank,Android,4G,0
dc46402e-e0e2-470d-8aab-c488c32e724d,2025-03-21 10:54:09.752587,10,Friday,0,1951.75,0.026,P2P,Peer,Caitlin Smith DDS,caitlinsmithdds@okaxis,ICICI Bank,46-60,Tamil Nadu,Carla Howard,carlahoward@okaxis,Canara Bank,Android,WiFi,0
3af4b1de-6e8b-47f6-9027-60a0c82e18e5,2025-03-24 19:56:23.561446,19,Monday,0,389.98,0.012,P2P,Peer,Tanya Williams,tanyawilliams@okaxis,State Bank of India,26-35,West Bengal,Tommy Hartman,tommyhartman@upi,Yes Bank,Android,WiFi,0
d27d900b-ed94-4ec6-9bd1-6552c0612301,2025-12-22 15:48:01.672264,15,Monday,0,1890.07,0.022,P2P,Peer,Holly Nelson,hollynelson@okaxis,ICICI Bank,26-35,Maharashtra,Jessica Bowers,jessicabowers@okaxis,Bank of Baroda,Android,WiFi,0
d96e7a2e-1fed-4aa5-b216-401a7d8608ea,2025-12-07 23:07:21.421366,23,Sunday,1,3528.87,0.05,P2P,Peer,Mary Foster,maryfoster@okaxis,State Bank of India,26-35,Uttar Pradesh,Michael Brock,michaelbrock@oksbi,HDFC Bank,Android,WiFi,0
da81eb9b-9b19-45de-9e57-63c55f6a9264,2025-08-12 13:01:35.977853,13,Tuesday,0,2302.41,0.025,P2M,Others,Kara Lindsey,karalindsey@ybl,Axis Bank,46-60,Odisha,"Carrillo, Brewer and Hensley","carrillo,brewerandhensley@ybl",Axis Bank,Android,WiFi,0
d44e062b-d49d-4be9-822f-1e928d7fe610,2025-05-13 21:10:29.532807,21,Tuesday,0,1678.9,0.015,P2M,Food Delivery,Rachel Lane,rachellane@ybl,ICICI Bank,26-35,Gujarat,Jackson-Suarez,jackson-suarez@upi,ICICI Bank,Android,5G,0
30425f73-b07b-42a0-964f-93222b5c236e,2025-01-02 21:16:21.459702,21,Thursday,0,1078.47,0.014,P2P,Peer,Gabriel Cunningham,gabrielcunningham@ibl,Axis Bank,36-45,West Bengal,Kristina Young,kristinayoung@ibl,State Bank of India,Android,WiFi,0
9c5d5dd2-9df4-4c9d-a367-66a435bcd36e,2025-12-17 01:17:43.910008,1,Wednesday,0,817.77,0.013,P2P,Peer,Heather Frank,heatherfrank@oksbi,Kotak Mahindra Bank,18-25,Uttar Pradesh,Mary Alexander,maryalexander@ybl,ICICI Bank,Android,5G,0
17d0727a-c7c6-4b8a-bd4f-d454ac09ac03,2025-05-28 12:14:07.751402,12,Wednesday,0,3190.32,0.197,P2P,Peer,Stephanie Hill,stephaniehill@okaxis,State Bank of India,26-35,Delhi,Jonathan Johnson,jonathanjohnson@ybl,State Bank of India,Android,4G,0
1a74b798-0a1c-420e-841f-6b738265fde8,2025-09-20 17:34:35.459605,17,Saturday,1,1724.48,0.081,P2P,Peer,Karen Medina,karenmedina@ibl,HDFC Bank,60+,Tamil Nadu,Amber Dickson,amberdickson@okaxis,HDFC Bank,Android,5G,0
c5c1cb7c-9df5-4c7e-990b-3dfe0e2ff4be,2025-10-16 11:32:08.457148,11,Thursday,0,797.41,0.005,P2P,Peer,Lori Jarvis,lorijarvis@okaxis,Axis Bank,26-35,West Bengal,Darrell Rangel,darrellrangel@oksbi,Axis Bank,Android,WiFi,0
5a270522-6633-43c1-b555-a7fe7f54d6a8,2025-06-21 12:09:54.290186,12,Saturday,1,2401.26,0.075,P2P,Peer,Julia Martin DVM,juliamartindvm@oksbi,Kotak Mahindra Bank,18-25,West Bengal,Susan Wallace,susanwallace@ybl,State Bank of India,Android,4G,0
fc9e2f9f-ff39-48d0-8e33-ad4c7e59698a,2025-07-12 19:59:10.899791,19,Saturday,1,2931.64,0.059,P2P,Peer,Kathy Taylor,kathytaylor@ybl,State Bank of India,18-25,Maharashtra,Robin Stephens,robinstephens@ibl,State Bank of India,Android,5G,0
69314a7b-345c-482b-951c-b46cd1822e36,2025-09-02 20:23:22.183591,20,Tuesday,0,1179.69,0.018,P2P,Peer,Tiffany Rivera DDS,tiffanyriveradds@oksbi,HDFC Bank,36-45,Tamil Nadu,Sarah Guzman,sarahguzman@upi,ICICI Bank,Android,5G,0
cf46c0be-b309-41ec-9835-7d2a4bf8f8d3,2025-10-19 02:41:12.633595,2,Sunday,1,779.91,0.008,P2M,Grocery,Andrew Kelly,andrewkelly@upi,Axis Bank,26-35,Karnataka,Singh LLC,singhllc@okaxis,HDFC Bank,iOS,5G,0
3c55d267-94a2-48ac-bca6-87ee0f7d0480,2025-09-20 11:29:08.671410,11,Saturday,1,483.47,0.015,P2P,Peer,Tanya Williams,tanyawilliams@okaxis,State Bank of India,26-35,West Bengal,Ricky Perez,rickyperez@okaxis,HDFC Bank,Android,WiFi,0
c6425629-8ed2-4683-a6ba-90f3b7894c1c,2025-09-18 17:06:22.462342,17,Thursday,0,659.24,0.004,P2M,Bill Payment,Caroline Wolf,carolinewolf@okaxis,ICICI Bank,36-45,Tamil Nadu,Williams-Chandler,williams-chandler@ibl,HDFC Bank,Android,WiFi,0
f2e99876-cb48-4556-b999-2179af2b324f,2025-07-03 20:42:46.670648,20,Thursday,0,802.06,0.005,P2P,Peer,Timothy Boyd,timothyboyd@oksbi,HDFC Bank,18-25,Odisha,Steven Harper,stevenharper@upi,HDFC Bank,Android,4G,0
b3daf641-fa0a-4583-8034-28f779307ddb,2025-12-28 08:33:00.112573,8,Sunday,1,1478.92,0.024,P2M,Healthcare,Holly Robertson,hollyrobertson@upi,HDFC Bank,18-25,Maharashtra,Ibarra-Lawrence,ibarra-lawrence@ibl,HDFC Bank,Android,WiFi,0
517fc8e1-5706-4086-a20c-811ec1225a98,2025-11-18 17:05:01.958089,17,Tuesday,0,343.03,0.003,P2P,Peer,Steven Allen,stevenallen@okaxis,Axis Bank,60+,Maharashtra,Jessica Dominguez,jessicadominguez@ibl,HDFC Bank,Android,WiFi,0
a99172ad-48d0-42a7-b13b-526a15a1d9c6,2025-08-09 11:37:26.801954,11,Saturday,1,1241.76,0.032,P2P,Peer,Aaron York,aaronyork@ybl,ICICI Bank,36-45,Uttar Pradesh,Danielle Thomas,daniellethomas@okaxis,HDFC Bank,Android,WiFi,0
