sender_upi_id,income_stability,txn_freq_norm,network_centrality,nsf_frequency,time_to_zero_norm,debt_to_income,affordability_index,bill_payment_latency,default
michellewatson@ibl,0.8094755622499255,0.09,0.18,0.0,0.0,0.31706499070064686,0.5251956236700152,4.610236021628466,1
michellewilliams@okaxis,0.3089042042679511,0.09,0.18,0.0,0.0,0.24152123153750138,0.6700446260871927,1.0022347200162498,0
michellewilliams@oksbi,0.5610592600022356,0.07,0.14,0.0,0.0,0.1973366352209522,0.6877607060264833,8.321379359222354,0
michellewilliams@upi,0.9982070009615176,0.1,0.2,0.0,0.0,0.016027634539306668,0.691052983437145,0.6776568361121726,0
michellewilson@upi,0.5423059059102298,0.09,0.18,0.0,0.0,0.3937287915256165,0.5753632668262307,10.851959201689079,1
michellewilsonmd@ibl,0.865303290985513,0.07,0.14,0.0,0.0,0.15339244903001703,0.7714598762489702,3.556104577417138,0
miguelanderson@okaxis,0.7638711836347025,0.07,0.14,1.0,0.5,0.06089128556674672,0.8438349961244404,9.148907634863576,0
miguelflores@upi,0.5737651679671206,0.1,0.2,0.0,0.0,0.2666835421585827,0.5284529169702472,2.430898369082084,0
miguelhoffman@ibl,0.7583230975802976,0.15,0.3,0.0,0.0,0.11371531563818374,0.716664645520714,3.357665910204723,1
miguelpadilla@ibl,0.6597916335432651,0.06,0.12,0.0,0.0,0.23431130837241906,0.7508455699569474,9.127105307293332,0
miguelramirez@ibl,0.7860347192058199,0.1,0.2,0.0,0.0,0.2347071631378365,0.7337449960693886,13.969625759022223,1
miguelrobinson@ybl,0.973266198128336,0.07,0.14,0.0,0.0,0.17829192836114768,0.6455855312012567,10.801834087524407,1
miguelrogers@upi,0.27875745878214137,0.04,0.08,0.0,0.0,0.3344474462180171,0.497246070069287,7.38567309688925,1
miguelschwartz@upi,0.8858251169513985,0.1,0.2,0.0,0.0,0.10598682462217722,0.7462563879481418,5.946417164787983,1
migueltucker@okaxis,1.294696117614171,0.07,0.14,0.0,0.0,0.17945303664709367,0.6619755353523735,0.4652565487018703,1
mikaylarichard@ibl,0.8548497841409413,0.03,0.06,1.0,0.5,0.2150768514363886,0.7100947866856913,4.476148705527164,0
mikebradley@upi,0.942407404446194,0.05,0.1,0.0,0.0,0.26544988830691985,0.7271535174926114,-1.565245919983659,1
mikedavis@ibl,0.5650378143371795,0.11,0.22,0.0,0.0,0.3135887402022358,0.5552383666357185,4.8789106684238694,0
mikegarcia@oksbi,0.409108897216042,0.08,0.16,0.0,0.0,0.15792291315130244,0.6051732258056594,5.200253303467868,0
mikehampton@okaxis,0.8480816109676013,0.05,0.1,0.0,0.0,0.2584187776386384,0.7188029637075213,-6.804225707340958,1
mikehansen@ibl,0.5468267573897203,0.13,0.26,1.0,0.5,0.060244381227407655,0.6685279748079614,3.1936930459585344,0
mikehicks@ybl,0.8582265522709679,0.09,0.18,1.0,0.5,0.37305924021699144,0.6180568644851011,5.074374495445526,1
mikemiddleton@ybl,0.6002036448863398,0.06,0.12,1.0,0.5,0.15322352256840144,0.7615686023090195,2.581450714304889,0
mikemiles@ibl,0.3399240130275217,0.04,0.08,0.0,0.0,0.2918085687905754,0.6958028703308895,4.790244194282854,1
mikemitchell@ybl,0.7525261946355551,0.09,0.18,0.0,0.0,0.00813643275287106,0.75371504778352,-3.70861121678157,0
mikepark@ybl,0.6347765574279175,0.09,0.18,0.0,0.0,0.08207485716192281,0.6537554095982036,-0.8793215278012938,1
mikepatrick@upi,1.0673803947170082,0.04,0.08,1.0,0.5,0.1948330177294312,0.681544054066377,8.174690815819663,1
mikereese@ibl,0.5312302519420862,0.06,0.12,1.0,0.5,0.35130098709293867,0.5417849983022778,3.0028583282288843,0
mindyalvarado@oksbi,0.5511310797646705,0.08,0.16,1.0,0.5,0.21090205998027087,0.6308425190011759,4.699394906574542,0
mirandaburke@ybl,0.1585695975427461,0.05,0.1,0.0,0.0,0.37194819291755166,0.6200736287489222,0.26739419645710605,0
mirandaburns@oksbi,0.26059492046095845,0.06,0.12,0.0,0.0,0.19351875863311854,0.7635563737893433,3.0974701163842817,0
mirandahowe@upi,0.46768406917948097,0.11,0.22,0.0,0.0,0.19617963869438,0.7222121827505635,-8.510060900675994,0
mirandajones@oksbi,0.4906156691179119,0.08,0.16,0.0,0.0,0.04789871540021276,0.7129881758226818,7.230059692103832,0
mirandamejia@ibl,0.7546985001479722,0.11,0.22,0.0,0.0,0.32106249766088796,0.6248241618428871,12.039664194762352,1
missadriennebishop@okaxis,0.4596251165611124,0.04,0.08,0.0,0.0,0.098786164986825,0.8274077892299065,-2.325087746073204,0
missalexisrodriguez@ibl,0.8977853688367178,0.09,0.18,0.0,0.0,0.35984499574892603,0.5297413585221972,-1.7016609375478406,1
missbrandymurraydds@upi,0.581339396790652,0.1,0.2,0.0,0.0,0.3643296881321585,0.6213269025991568,5.204399491187411,0
missbrittanyjordanmd@ybl,0.4747195418573829,0.06,0.12,0.0,0.0,0.3773240447496599,0.46706510237202636,10.36939645253373,1
misschristinamedinamd@okaxis,0.7494247072939825,0.07,0.14,0.0,0.0,0.20809219564123602,0.6178474736727483,2.989513413085276,1
misscynthiabarrdvm@ibl,0.9554880959760433,0.07,0.14,0.0,0.0,0.27083751391345773,0.5242439851773308,-3.14659010406252,0
missdebbieroberts@okaxis,0.6847282271883519,0.1,0.2,0.0,0.0,0.31140635202466543,0.6463382967058282,1.9569138168106344,1
misselizabethmillermd@ybl,0.6313490825254626,0.07,0.14,0.0,0.0,0.05240584746018624,0.8400685743430925,-2.149660401558963,0
misskathrynmorgan@okaxis,0.8219023228505711,0.09,0.18,0.0,0.0,0.2403828779989989,0.6035021999818125,-0.34423146434388263,0
misskathyperry@ybl,0.21327516879523456,0.07,0.14,0.0,0.0,0.01371916052132467,0.7388664709294362,1.4797945042334169,0
misskelliegraham@ibl,0.3293571940403873,0.05,0.1,0.0,0.0,0.19902643335549036,0.5703286874169798,-1.6466229412081361,0
missnicholewise@ibl,0.6181394711669169,0.1,0.2,0.0,0.0,0.061937072648090966,0.7035694000147977,-0.8895286208728255,0
misssierraburnsphd@oksbi,0.2767323962003506,0.03,0.06,0.0,0.0,0.07316917038483388,0.774817036175701,3.3726700011112176,0
mistydavis@ibl,0.3253629743758079,0.06,0.12,0.0,0.0,0.14601902667704061,0.6611120098996806,4.07517906068615,0
mistylopez@oksbi,0.8310970836777504,0.07,0.14,0.0,0.0,0.17297486668660123,0.6431730242643191,-4.119901669104836,0
mistynixon@ybl,0.43146030850600237,0.08,0.16,1.0,0.5,0.2492689698128749,0.7227084254577735,4.981908612546686,0
mistysmith@ibl,0.8245417811169106,0.07,0.14,0.0,0.0,0.02977136737540627,0.829100438997889,1.0903306843430105,1
mistywalker@ibl,0.8197387411843677,0.11,0.22,1.0,0.5,0.20147670449497787,0.7336637135043279,6.6013076177630445,1
mitchellanderson@upi,0.6703510030578391,0.08,0.16,0.0,0.0,0.07305005210124045,0.6587956422314474,6.902487603439299,1
mitchellbean@ibl,0.6175926789347281,0.07,0.14,0.0,0.0,0.22959007001269677,0.623684593575664,0.27729409522475645,0
mitchellbender@okaxis,0.8905010371477121,0.1,0.2,0.0,0.0,0.25496184490447343,0.6286265425354168,6.070738470188665,0
mitchellchavez@okaxis,0.5319878988536554,0.11,0.22,0.0,0.0,0.22268370262114157,0.5875928660634984,-1.18478019849415,0
mitchelldiaz@oksbi,0.36858183213405704,0.09,0.18,0.0,0.0,0.2953182041913231,0.5186862944461303,9.61881031417645,0
mitchellevansjr.@oksbi,0.568962392058916,0.14,0.28,0.0,0.0,0.13424369769636055,0.8320707059590204,-0.9956810042823236,0
mitchelljackson@okaxis,0.20546142291838715,0.07,0.14,0.0,0.0,0.3060426366532524,0.6813478028387393,4.763748043127565,0
mitchellmoreno@ybl,0.5414411684500712,0.11,0.22,0.0,0.0,0.17310683268327748,0.5983746331674676,2.0619542767786,0
mitchellnichols@ybl,0.8845942047360287,0.07,0.14,1.0,0.5,0.19367379932903872,0.6488552202038984,-2.084472571188005,0
mitchellporter@oksbi,0.5685671383353003,0.09,0.18,0.0,0.0,0.25924085090442855,0.7314890583153446,7.504578808926546,0
mollyberry@oksbi,1.1671806406181335,0.11,0.22,1.0,0.3333333333333333,0.007343353599689584,0.7196249666162503,-0.07065904433395476,1
mollygraham@oksbi,0.3122595185286036,0.07,0.14,0.0,0.0,0.26159768856809934,0.6594615012423866,-5.500360824891532,0
mollymontgomery@ybl,0.8448510058500859,0.09,0.18,0.0,0.0,0.24743405962884615,0.7462943653470229,-10.0,0
mollyskinner@oksbi,1.1396180124255326,0.09,0.18,1.0,0.3333333333333333,0.12393884670131197,0.8703379338935234,-1.3752234721398535,0
mollywilliams@ibl,0.9104327824494434,0.14,0.28,0.0,0.0,0.03431771395979579,0.8124932072549249,9.879542096494866,1
monicabennett@ibl,0.98647342805524,0.17,0.34,0.0,0.0,0.03637417996521646,0.7215868467583663,9.288692337518299,1
monicabrennan@ybl,0.661044711399957,0.08,0.16,0.0,0.0,0.36928949879409145,0.47973436071971787,-0.5929920117376604,0
monicabrown@ybl,0.626510997888172,0.12,0.24,0.0,0.0,0.2757117284903349,0.7003001470989358,1.1277254264931034,1
monicadavis@ibl,0.6599429353850593,0.11,0.22,0.0,0.0,0.05084104550829616,0.924010894309433,0.675434622219885,0
monicafischer@ibl,0.6977480157792203,0.1,0.2,0.0,0.0,0.14268926772356255,0.7564600353810594,-3.6671607272478433,0
monicagibson@oksbi,0.8119518985794957,0.12,0.24,0.0,0.0,0.23699319756063858,0.709484103106765,-1.7441593581167147,0
monicahall@upi,0.334666269266114,0.07,0.14,0.0,0.0,0.3342286820362595,0.6138274239228224,7.905747597003924,0
monicahines@ibl,0.06442857515949073,0.04,0.08,0.0,0.0,0.01746437148520341,0.8828539298838258,5.519439356897003,0
monicahughes@ibl,0.5522849490219262,0.12,0.24,0.0,0.0,0.09465325258800356,0.8584344732790609,4.365444292649444,0
monicahurley@oksbi,0.4547582692098013,0.05,0.1,0.0,0.0,0.35589959611815203,0.5833114875343629,-3.675733058304293,0
monicaking@okaxis,0.4161109808307858,0.08,0.16,0.0,0.0,0.003666220073526594,0.8570470066809889,3.5035160701698884,0
monicalara@ybl,0.2757321180157323,0.05,0.1,0.0,0.0,0.08055964111755497,0.7089684241349716,-8.519224847440109,1
monicalawrence@oksbi,0.3373749587468319,0.06,0.12,0.0,0.0,0.3836096703891864,0.5690308682316251,7.2140134563026646,0
monicalynch@okaxis,0.4471148776182279,0.09,0.18,0.0,0.0,0.24536073860886845,0.6354299238438124,4.2928745036857086,0
monicamejia@oksbi,1.043464520059218,0.07,0.14,0.0,0.0,0.10466854665500258,0.705912897404437,-3.7261622604991516,0
monicamosley@okaxis,0.567382063853849,0.07,0.14,0.0,0.0,0.026796437758339044,0.9153795852526614,11.0821277874502,0
monicapatton@upi,0.4438549265334459,0.09,0.18,0.0,0.0,0.011276536178888864,0.8987635499444747,-5.980823295842907,0
monicaperry@okaxis,1.2176244721792002,0.06,0.12,0.0,0.0,0.09789803185477092,0.8851441371162148,5.651530911248011,1
monicaramirez@oksbi,1.051515045558721,0.09,0.18,0.0,0.0,0.3525943278355642,0.4853163273632275,5.7758588448933095,1
monicarobertson@oksbi,0.7072092134221695,0.14,0.28,0.0,0.0,0.1663654617190038,0.7459001596631712,-3.1983521967624036,1
monicarose@upi,0.5243001692797316,0.06,0.12,0.0,0.0,0.2881333476663972,0.5504664363882229,2.8107465459494154,0
monicaroth@ybl,0.5985671688415922,0.05,0.1,0.0,0.0,0.3673140141519831,0.6143854776489309,-5.1841392107643145,0
monicashort@ybl,0.7966054063022403,0.11,0.22,0.0,0.0,0.16321618464112664,0.6107265205974984,-10.0,1
monicasilva@ybl,0.6776887091596872,0.11,0.22,0.0,0.0,0.07651094841495883,0.8282298094055608,-2.339381134658293,0
monicaspence@oksbi,0.4585379818787092,0.1,0.2,0.0,0.0,0.2068471723427678,0.7434425424448281,-0.083124711309984,0
monicathomas@oksbi,0.36766871532860806,0.04,0.08,0.0,0.0,0.3632334748239418,0.5135365076028483,6.221280904053958,0
monicaturnermd@upi,0.49901887788783794,0.11,0.22,1.0,0.5,0.3217497656550803,0.6689184768232879,3.3370404253040986,0
monicavincent@upi,0.40647940940980565,0.1,0.2,0.0,0.0,0.026331937345261514,0.9300664331088648,3.4677272969307307,0
monicawells@oksbi,0.3814683746512122,0.06,0.12,0.0,0.0,0.27702912003103275,0.5699797513917237,-2.072108116417925,0
moniquecantu@upi,0.7671748907614409,0.11,0.22,0.0,0.0,0.2287590089835815,0.541613493657383,0.34994347979306717,1
moniquecervantes@oksbi,1.0692708808724845,0.06,0.12,0.0,0.0,0.3629852705385702,0.5026028078592923,-1.6496330493458053,1
moniquedaugherty@okaxis,0.31189673854342753,0.03,0.06,0.0,0.0,0.0489925667401189,0.7459637078233698,-3.1248700351490415,0
moniquelyons@okaxis,0.5146837949566663,0.09,0.18,0.0,0.0,0.21361444528186266,0.7604264817674296,0.031502865063714136,0
moniquerogers@ibl,0.58725656568685,0.08,0.16,0.0,0.5,0.35178507740475695,0.6418211597274566,3.372561925481669,0
moniquesloan@okaxis,0.4000962937197696,0.09,0.18,0.0,0.0,0.16400951469669722,0.6028594871291227,0.13680740287898363,0
moniqueturner@upi,0.534685734532724,0.07,0.14,0.0,0.0,0.19279796709314684,0.6791704661419712,1.3824866528751354,0
morganbenitez@okaxis,0.6494137734224604,0.09,0.18,0.0,0.0,0.02818427106678332,0.840134308507844,6.4745740545569515,0
morganbryant@ybl,0.17605956465885034,0.04,0.08,0.0,0.0,0.11125745617956434,0.6468921445465279,0.4962279065464821,0
morganclark@ybl,0.8796679361913871,0.08,0.16,1.0,0.5,0.12980265966757895,0.7076873889746109,-3.6698331549394574,0
morganellis@oksbi,0.4070564946727295,0.05,0.1,0.0,0.0,0.3780489794979548,0.49452863427567195,5.817267608006196,0
morganharmon@ibl,0.49436302249420844,0.09,0.18,0.0,0.0,0.11306694421646363,0.7634869691731272,4.329248242541422,0
morganhodges@upi,0.49334549305750136,0.09,0.18,0.0,0.0,0.1843474941078608,0.7327473583963275,4.643297490861572,0
morganpadilla@ibl,0.5117257079929302,0.07,0.14,0.0,0.0,0.26852176942571193,0.6664099745604175,6.129193287678548,0
morganscott@ibl,0.639846162905445,0.06,0.12,0.0,0.0,0.06487334896315096,0.6929536358990099,5.283207636539727,0
morgansmith@oksbi,0.5214782874808942,0.13,0.26,0.0,0.0,0.1945769548567498,0.7602261756930084,3.14364346235652,0
morganwilliams@ibl,0.7997641017403959,0.11,0.22,0.0,0.0,0.2954156157903631,0.6366361044128895,14.957263314260464,1
mr.alanwatkinsdds@ybl,0.8118065603591713,0.11,0.22,0.0,0.0,0.34674208521082645,0.6315191082140175,-3.424843731509772,1
mr.andrewgilbert@oksbi,0.5702187169440522,0.05,0.1,0.0,0.0,0.25050370986497067,0.6256801159657457,0.06791360755720843,0
mr.antonionelson@okaxis,0.7824354386372067,0.15,0.3,0.0,0.0,0.26762140612677915,0.7090647339612982,7.836671823390835,0
mr.blakecarter@ibl,0.34722183726979927,0.1,0.2,0.0,0.0,0.050513389033827585,0.9112529088657454,3.712931460477872,0
mr.bradleyaustin@oksbi,0.8152747278916176,0.09,0.18,0.0,0.0,0.3783105988985389,0.5169489113525405,6.789615170056193,1
mr.brandonbennett@ybl,1.3561998359831169,0.06,0.12,0.0,0.0,0.053029630993792945,0.7711586860825171,3.8487821476843567,0
mr.brandonrobertsphd@upi,1.037302066884002,0.1,0.2,0.0,0.0,0.30986917487271937,0.6762202752631158,9.870282755799906,0
mr.brianchen@okaxis,0.8601207157450392,0.07,0.14,0.0,0.0,0.10592652871132753,0.8176743749276776,-2.037554278166229,0
mr.bryanrothdvm@okaxis,0.47822547616118494,0.07,0.14,0.0,0.0,0.37343725748050066,0.6130751047622105,9.712299447033548,0
mr.chadmosley@upi,0.6796123620220403,0.13,0.26,0.0,0.0,0.2879838157477918,0.6686490112809389,8.854982466021333,0
mr.charlesadamsphd@upi,0.6938013475887987,0.09,0.18,0.0,0.0,0.3015254851913476,0.6166057803510242,-3.0514455711519,1
mr.charleswilliams@oksbi,0.4146371034816797,0.14,0.28,0.0,0.0,0.08762366922395333,0.6703738310211057,6.1533270494383645,0
mr.clintonnavarrodds@okaxis,0.4880545625441171,0.07,0.14,0.0,0.0,0.17721599065406435,0.6478964974715992,2.7848003388170524,0
mr.craigcisnerosiii@ibl,0.8395250032768051,0.1,0.2,0.0,0.0,0.24712527783571459,0.7458373929345534,-0.03291009559531943,0
mr.dakotaporter@ibl,0.4657326209572491,0.06,0.12,0.0,0.0,0.3079894472826404,0.5507204258265584,-6.4430959485885975,0
mr.danieloliver@oksbi,0.2803755075372341,0.06,0.12,0.0,0.0,0.04158375036495583,0.6977044695125006,-2.054068355586584,0
mr.danielwhite@okaxis,0.3535142463360777,0.11,0.22,0.0,0.0,0.3849461265818114,0.5610927410551968,6.540560700922946,1
mr.davidjackson@okaxis,1.0634726692599266,0.1,0.2,0.0,0.0,0.35608826822182243,0.5925283974474564,7.069206346302784,0
mr.davidowensmd@upi,0.29302261798279505,0.1,0.2,0.0,0.0,0.10813943619823374,0.7006789396682959,1.9464475971191417,0
mr.derrickpatel@okaxis,0.5838124035340367,0.08,0.16,0.0,0.0,0.3291040972129328,0.5295392053463325,7.084925715716421,0
mr.devinmitchell@ibl,0.08237359693345189,0.03,0.06,0.0,0.0,0.20732956921592938,0.6663725829933124,7.726300389470687,0
mr.donaldcartermd@ibl,0.259802438656756,0.04,0.08,0.0,0.0,0.18472259262480747,0.5760233967041147,3.7731997931317367,0
mr.donaldramirez@ibl,0.2776341884122612,0.05,0.1,0.0,0.0,0.12577364232456217,0.8189725444860421,-0.6116681192510214,0
mr.douglaswrightjr.@ibl,0.4154998230659102,0.08,0.16,0.0,0.0,0.232387434652637,0.6103491969758669,5.205270564078224,0
mr.dylangreer@okaxis,0.3073631561719543,0.06,0.12,0.0,0.0,0.2919556470814391,0.6769816899738128,5.434923538294317,0
mr.ethanlee@oksbi,0.47491176072554075,0.04,0.08,0.0,0.0,0.16437316198510332,0.7861486429992876,6.369721951751549,0
mr.franciscohoustondds@ybl,0.5027609141851678,0.06,0.12,0.0,0.0,0.25168767720331686,0.6722992134693477,7.327016350011197,0
mr.georgeduncan@ybl,0.3541993970454361,0.13,0.26,1.0,0.5,0.27972516846212153,0.5743921391277641,-3.810822859606108,0
mr.geraldrojas@upi,0.37548647624498704,0.06,0.12,0.0,0.0,0.2844487268061144,0.6117211831560417,0.45035377317128944,0
mr.jackgarcia@oksbi,0.5906733290520864,0.05,0.1,0.0,0.0,0.020786439252472103,0.8161243449004225,-6.493106728439098,0
mr.jamescollins@okaxis,0.7583458752213644,0.11,0.22,0.0,0.0,0.3438991222740268,0.5259728253121377,6.734980191776736,0
mr.jamesmathewsdvm@ibl,1.1567571749783736,0.12,0.24,0.0,0.0,0.1833013259060192,0.779490606743255,1.938442760097919,1
mr.jaredwashington@okaxis,0.5901059248691541,0.09,0.18,0.0,0.0,0.10496643267848578,0.7563500156603911,5.154070353487075,0
mr.jasonbennett@ibl,0.6246662093642902,0.1,0.2,0.0,0.0,0.09670580299187265,0.8579641204921273,-4.378393740950791,0
mr.jasonbyrd@upi,0.8380671785430963,0.06,0.12,0.0,0.0,0.1932056451375802,0.5902229496931521,10.004904248465252,1
mr.jeremyacosta@ibl,1.0610177850235973,0.07,0.14,0.0,0.0,0.3547326157875837,0.4789867778834657,-2.9716958230963746,1
mr.jerrydavies@ybl,0.519181859497119,0.03,0.06,0.0,0.0,0.1513390326730588,0.842886755786491,6.872816521912294,1
mr.johnrhodes@oksbi,0.46886971250493276,0.12,0.24,0.0,0.0,0.2998902987134173,0.6135275117348549,3.5897508544627077,0
mr.jonathangentry@upi,0.9028912764697795,0.11,0.22,0.0,0.0,0.038727492394887444,0.8198990270272198,2.052786112369105,1
mr.josephhoward@ibl,0.6127007485314394,0.11,0.22,0.0,0.0,0.19042268086042471,0.69376470832525,1.6491994669391294,0
mr.justincollins@oksbi,0.03604368934739485,0.02,0.04,0.0,0.0,0.3966744561570943,0.4612910257397652,-0.19031504658065002,0
mr.justinpena@upi,0.39188841324276585,0.07,0.14,0.0,0.0,0.3081751211169348,0.6334425970632406,9.475980884503842,0
mr.kevinhunt@okaxis,0.6514681995144501,0.12,0.24,0.0,0.0,0.08421139537624521,0.6643443619680093,3.063064171761213,0
mr.kevinjohnson@oksbi,0.8530342321337883,0.11,0.22,0.0,0.0,0.2005765894791643,0.6970949067829715,-3.3461076517661006,0
mr.lawrencewilson@ybl,0.5630450889104349,0.06,0.12,0.0,0.0,0.09344990545942662,0.7898142181301289,1.0801989898257993,0
mr.lukegreen@ibl,0.010679057979665632,0.02,0.04,0.0,0.0,0.1638243709050037,0.8146495645648579,3.6416951360146914,0
mr.marcbonilladds@upi,0.2807667548453051,0.05,0.1,0.0,0.0,0.31203360949398595,0.5901752999384555,7.4890264072266275,0
mr.markknight@oksbi,0.798270151328743,0.04,0.08,0.0,0.0,0.3084899261161615,0.5124911222246338,-0.023098602586036243,0
mr.martinwilson@oksbi,0.9614915461073067,0.07,0.14,0.0,0.0,0.09124015116095406,0.7922804437762615,0.31111722097726124,0
mr.masonsmith@okaxis,0.24789474685839305,0.07,0.14,0.0,0.0,0.36888932726194407,0.45906882623913525,3.1171606357370267,0
mr.michaelsandersjr.@oksbi,0.772121858867362,0.08,0.16,0.0,0.0,0.23702727310593075,0.5807276502987431,7.367124099736629,1
mr.michaelsolismd@ybl,0.7936685243654711,0.11,0.22,0.0,0.0,0.15196971638480583,0.6015355049720325,-3.843772677980148,1
mr.nicholasanderson@oksbi,0.5938764680945482,0.1,0.2,0.0,0.0,0.20077423231234426,0.6825292746284608,5.526773154958729,1
mr.patrickpetty@upi,0.37009784136206086,0.11,0.22,0.0,0.0,0.2420285013750975,0.5498020429664572,0.6796873493567199,0
mr.phillipmercado@oksbi,0.9311189738242044,0.06,0.12,0.0,0.0,0.22395621273831418,0.6525118284536195,1.3778370912575668,0
mr.randymelendez@okaxis,0.6041517084517539,0.08,0.16,0.0,0.0,0.19456201421447128,0.7892354010798963,13.007878725648744,0
mr.randyterry@ybl,1.4022867087814137,0.06,0.12,0.0,0.0,0.20197312163576006,0.7309355009346236,2.017653877242373,1
mr.ricardowhite@ybl,0.6373933875791599,0.06,0.12,0.0,0.0,0.07056476417115447,0.6721894063870392,6.773468751542899,0
mr.richardcarrmd@upi,0.6076917393926056,0.05,0.1,0.0,0.0,0.32509316172187175,0.5178310074353307,6.594569186016743,0
mr.robertgomez@upi,0.2854550479945648,0.1,0.2,0.0,0.0,0.21670412797640615,0.7066102082085013,-2.9001195704925333,0
mr.roberthuffman@okaxis,1.1245076046872626,0.09,0.18,0.0,0.0,0.05243194468188124,0.9176349094847394,-6.226971626114521,0
mr.robertogutierrez@oksbi,0.4902831631725983,0.06,0.12,0.0,0.0,0.3064628406331112,0.49232509050321566,7.104910462084554,0
mr.robertrogers@ibl,1.150821792207353,0.06,0.12,0.0,0.0,0.37297759135094033,0.5917432057106722,-2.4177309622425938,1
mr.robertwilliamsphd@upi,0.20416749296341785,0.05,0.1,0.0,0.0,0.37892275969478484,0.539433012523355,-5.3209147728551365,0
mr.scottford@upi,0.7649862093898157,0.08,0.16,0.0,0.0,0.1476070929644691,0.7363203466077549,8.13081107422099,1
mr.stephenlittle@oksbi,0.8867638652008737,0.14,0.28,0.0,0.0,0.05420674942430162,0.9338232484711552,-2.097133668877964,1
mr.stevenrittermd@upi,0.4170209096895101,0.11,0.22,0.0,0.0,0.20735985065322607,0.7326320457588469,-0.8625873784219698,0
mr.troydixonphd@okaxis,0.8066987699411127,0.09,0.18,0.0,0.0,0.04504369173968828,0.9120173285286081,12.871865775446476,0
mr.wesleymann@ibl,0.4289345053823595,0.08,0.16,0.0,0.0,0.37359496740504694,0.5050069047001959,-5.298676806907855,0
mr.williamgreene@ybl,0.845012273997754,0.07,0.14,0.0,0.0,0.0734318509420584,0.8026945233049574,-3.281430207034627,0
mr.zacharyfields@ybl,0.6121990530877821,0.1,0.2,0.0,0.0,0.10110634398046564,0.7951808370091422,0.7015092876303974,0
mrs.amykelly@ybl,0.09675817253005331,0.05,0.1,0.0,0.0,0.16265461075398818,0.6669248213876307,1.7987158008278896,0
mrs.andreaferguson@okaxis,0.8594444120661247,0.08,0.16,0.0,0.0,0.15326578742365032,0.7375685279185877,-1.4687264105882658,0
mrs.angelamurray@ibl,1.0525777204931772,0.04,0.08,1.0,0.3333333333333333,0.3178651569591556,0.5259236541694409,-2.793275486614582,1
mrs.angelarivera@upi,0.6050980799703592,0.06,0.12,1.0,0.5,0.18252672822038496,0.607393023922256,10.549971622159655,0
mrs.aprilfields@okaxis,0.5152271136491858,0.06,0.12,0.0,0.0,0.06830730400133476,0.756712494925891,4.314930620523578,0
mrs.aprilpotter@ybl,0.5218898453024127,0.13,0.26,0.0,0.0,0.10688395819442964,0.8232626573560775,5.92584372104594,0
mrs.ashleebrownphd@ybl,1.1365457761149924,0.08,0.16,0.0,0.0,0.20364535407500883,0.7763312197191162,2.31387411720732,1
mrs.bethanywilliamsmd@ibl,0.5699142216203964,0.1,0.2,0.0,0.0,0.05898156697045396,0.7879281109756237,4.447274744295682,0
mrs.brendaharper@ybl,0.520489247157944,0.07,0.14,0.0,0.0,0.24466227025840565,0.674401106416941,7.664508305547953,0
mrs.brendawolfe@ybl,1.0526779027348114,0.06,0.12,0.0,0.0,0.22629892262045836,0.5655067359393388,-1.9814950727266734,1
mrs.brittanylyonsdds@ybl,0.525253642619556,0.05,0.1,0.0,0.0,0.2858809265529031,0.6936517977801282,4.324179982589909,0
mrs.carlywhite@ibl,0.9299890989426969,0.07,0.14,0.0,0.0,0.3750818461517471,0.5440420363181153,6.480211567039456,1
mrs.carolbarrettmd@ybl,0.5102331803760719,0.13,0.26,0.0,0.0,0.36490182444046226,0.5932461421074956,10.723986731921302,0
mrs.cheryladams@oksbi,0.5861386164028498,0.08,0.16,0.0,0.0,0.37843024722753255,0.5832390131954192,12.739454899008807,1
mrs.christinawashington@ybl,0.09199877937230125,0.02,0.04,0.0,0.0,0.09788623880948039,0.7008920165275806,3.349298984908807,0
mrs.danagray@oksbi,0.824141220076058,0.06,0.12,0.0,0.0,0.05262612265574185,0.8135595301917056,8.69319474843567,0
mrs.danielleroberts@oksbi,0.7186088265930749,0.04,0.08,0.0,0.0,0.12091068019857941,0.8686667713058275,-10.0,1
mrs.emilycarter@ybl,0.030864357311440382,0.02,0.04,0.0,0.0,0.35803406910652585,0.46663884882726653,10.761414546883572,0
mrs.ericascott@oksbi,0.5695785096209708,0.14,0.28,0.0,0.0,0.3888213898493953,0.5530646733077895,-0.6294183086040182,1
mrs.evelynmartinezphd@ybl,0.45749385709274554,0.07,0.14,0.0,0.0,0.3437299804281904,0.6488405332978843,1.7945127550605458,0
mrs.hannahhinesphd@upi,0.6536962617669303,0.14,0.28,0.0,0.0,0.044007088451017445,0.755399913486349,5.205522421835106,0
mrs.jenniferwright@upi,0.2823710798187519,0.09,0.18,0.0,0.0,0.3789711992239173,0.5952153514114953,2.2327881634224314,0
mrs.joycecampbell@ibl,0.8826569571792747,0.1,0.2,0.0,0.0,0.1693432109403144,0.8141244459668348,3.9822668978406726,0
mrs.juliahamilton@oksbi,0.7403131490114505,0.09,0.18,0.0,0.0,0.003724116304941472,0.9206843106249071,10.938464841130717,0
mrs.katiebanks@okaxis,0.6563354102788735,0.09,0.18,0.0,0.0,0.17695749629927746,0.6332476625919002,1.0788997732701433,0
mrs.kellyromeromd@upi,0.391802630482243,0.09,0.18,0.0,0.0,0.01842766787018704,0.7854543918443652,-2.434619082502767,1
